customer_id,total_tickets,sla_breaches,avg_csat,segment,clv,region,churn_risk,risk_tier
14987,4,4,1.75,Corporate,4097.78,EIRE,True,Critical Risk
14988,4,3,2.25,Retail,183.78,UK,True,High Risk
14989,1,1,2.0,Retail,278.96,UK,False,Low Risk
14990,2,1,3.0,Corporate,14954.84,Germany,False,Low Risk
14991,3,3,1.5,Retail,294.78,UK,True,High Risk
14992,1,1,2.0,Corporate,14295.07,Germany,False,Low Risk
14993,1,1,2.0,Retail,1162.43,Germany,False,Low Risk
14994,3,3,4.0,Retail,405.26,UK,False,Low Risk
14995,4,4,3.0,Retail,1155.72,UK,False,Low Risk
14996,1,1,2.0,Retail,644.69,UK,False,Low Risk
14997,2,2,3.0,Retail,614.12,UK,False,Low Risk
14998,2,2,4.0,Retail,610.48,Unknown,False,Low Risk
14999,5,5,3.0,Corporate,8067.01,Germany,False,Low Risk
15000,3,3,2.3333333333333335,Corporate,8067.01,UK,True,Critical Risk
15001,2,2,3.0,Retail,795.01,Netherlands,False,Low Risk
15002,5,5,2.6666666666666665,Corporate,6571.45,UK,False,Low Risk
15003,1,1,2.0,Retail,678.37,UK,False,Low Risk
15004,6,6,2.8,Corporate,9342.65,UK,False,Low Risk
15005,3,3,1.6666666666666667,Retail,504.55,UK,True,High Risk
15006,2,2,1.0,Retail,100.46,Netherlands,True,High Risk
15007,1,1,,Corporate,12779.36,UK,False,Low Risk
15008,5,5,2.25,Corporate,10479.65,France,True,Critical Risk
15009,1,1,4.0,Corporate,13338.66,UK,False,Low Risk
15011,1,0,5.0,Retail,614.12,EIRE,False,Low Risk
15012,5,3,3.3333333333333335,Retail,1132.47,UK,False,Low Risk
15013,5,5,2.3333333333333335,Retail,243.22,Other Europe,True,High Risk
15014,4,4,2.5,Wholesale,3385.62,UK,False,Low Risk
15015,2,2,2.0,Corporate,7991.68,UK,True,Critical Risk
15016,3,3,1.6666666666666667,Wholesale,4043.52,Netherlands,True,Critical Risk
15017,3,2,5.0,Corporate,12826.13,UK,False,Low Risk
15018,4,3,2.0,Corporate,11496.69,EIRE,True,Critical Risk
15019,3,2,1.5,Retail,417.21,UK,True,High Risk
15020,1,1,,Retail,614.12,Unknown,False,Low Risk
15021,4,3,2.3333333333333335,Corporate,9627.98,EIRE,True,Critical Risk
15022,1,1,,Retail,627.24,UK,False,Low Risk
15023,4,4,4.0,Corporate,5663.73,UK,False,Low Risk
15024,1,1,3.0,Corporate,2108.61,Other Europe,False,Low Risk
15025,5,3,2.75,Retail,947.54,Other Europe,False,Low Risk
15026,2,2,3.0,Retail,610.59,UK,False,Low Risk
15027,3,3,3.0,Retail,324.85,Germany,False,Low Risk
15028,2,2,4.0,Corporate,14225.16,UK,False,Low Risk
15029,3,3,3.3333333333333335,Retail,341.18,UK,False,Low Risk
15030,1,1,4.0,Retail,786.51,France,False,Low Risk
15031,6,6,3.0,Wholesale,1410.37,UK,False,Low Risk
15032,1,0,4.0,Corporate,4350.21,UK,False,Low Risk
15033,4,4,1.0,Wholesale,3611.53,UK,True,Critical Risk
15034,2,2,3.0,Retail,614.12,UK,False,Low Risk
15035,2,1,3.0,Retail,674.99,France,False,Low Risk
15036,4,2,2.5,Retail,101.61,Netherlands,False,Low Risk
15037,1,1,3.0,Wholesale,2898.4,Germany,False,Low Risk
15038,6,5,2.5,Retail,266.93,UK,False,Low Risk
15040,3,3,1.3333333333333333,Retail,1129.21,UK,True,High Risk
15041,4,3,3.0,Retail,1040.87,Germany,False,Low Risk
15042,3,3,2.0,Retail,747.72,UK,True,High Risk
15043,4,4,2.0,Retail,433.76,Germany,True,High Risk
15044,2,2,2.0,Retail,61.4,Germany,True,High Risk
15045,5,5,1.25,Corporate,8308.65,Netherlands,True,Critical Risk
15046,2,2,1.0,Corporate,14574.53,Netherlands,True,Critical Risk
15047,1,0,5.0,Retail,614.12,UK,False,Low Risk
15048,3,3,1.0,Corporate,10295.21,UK,True,Critical Risk
15049,2,2,3.0,Corporate,13352.31,UK,False,Low Risk
15050,3,2,4.0,Retail,125.7,Unknown,False,Low Risk
15051,2,2,,Retail,1001.4,Germany,False,Low Risk
15052,5,5,1.6,Retail,850.44,UK,True,High Risk
15053,5,5,2.2,Corporate,8067.01,UK,True,Critical Risk
15054,3,3,2.0,Wholesale,1593.87,Unknown,True,High Risk
15055,4,4,1.6666666666666667,Wholesale,4953.13,UK,True,Critical Risk
15056,1,1,,Retail,351.89,UK,False,Low Risk
15057,5,5,2.6,Retail,614.12,UK,False,Low Risk
15058,3,2,3.0,Retail,784.97,UK,False,Low Risk
15059,2,1,3.0,Corporate,13673.16,UK,False,Low Risk
15060,1,1,2.0,Corporate,4796.11,Germany,False,Low Risk
15061,5,5,1.75,Retail,128.72,EIRE,True,High Risk
15062,1,1,3.0,Retail,616.98,Netherlands,False,Low Risk
15064,1,1,3.0,Corporate,7098.83,UK,False,Low Risk
15065,1,1,,Retail,896.35,UK,False,Low Risk
15066,4,3,4.5,Wholesale,4280.4,Other Europe,False,Low Risk
15067,2,2,2.0,Retail,636.18,UK,True,High Risk
15070,2,2,3.0,Corporate,9739.76,UK,False,Low Risk
15071,4,4,2.0,Retail,644.7,UK,True,High Risk
15072,4,4,2.25,Corporate,2915.99,UK,True,Critical Risk
15073,6,6,2.0,Retail,614.12,UK,True,High Risk
15074,2,2,3.0,Wholesale,4673.34,EIRE,False,Low Risk
15075,2,1,4.0,Retail,1102.12,Germany,False,Low Risk
15076,3,3,2.5,Corporate,7987.57,Germany,False,Low Risk
15077,5,5,2.0,Retail,458.06,UK,True,High Risk
15078,2,0,4.5,Corporate,9235.52,EIRE,False,Low Risk
15079,4,4,2.0,Retail,672.28,UK,True,High Risk
15081,2,2,2.0,Corporate,8067.01,EIRE,True,Critical Risk
15082,3,3,2.0,Corporate,7273.39,France,True,Critical Risk
15083,3,3,2.0,Retail,565.39,UK,True,High Risk
15084,3,3,3.0,Retail,261.72,UK,False,Low Risk
15085,4,4,2.0,Retail,614.12,UK,True,High Risk
15086,5,4,3.2,Retail,614.12,UK,False,Low Risk
15087,1,1,,Corporate,8067.01,France,False,Low Risk
15088,5,5,2.25,Wholesale,3132.11,UK,True,Critical Risk
15090,2,2,3.0,Wholesale,2054.42,UK,False,Low Risk
15091,3,3,1.3333333333333333,Retail,871.97,Germany,True,High Risk
15092,1,1,2.0,Retail,219.57,France,False,Low Risk
15093,3,3,2.0,Retail,142.12,UK,True,High Risk
15094,3,3,2.3333333333333335,Retail,922.82,UK,True,High Risk
15095,1,1,2.0,Retail,277.19,UK,False,Low Risk
15096,3,3,3.3333333333333335,Wholesale,3357.8,Germany,False,Low Risk
15097,2,2,2.5,Retail,573.79,Unknown,False,Low Risk
15098,2,2,3.5,Corporate,2247.56,UK,False,Low Risk
15099,3,2,3.5,Retail,981.26,France,False,Low Risk
15100,3,3,2.0,Retail,971.08,Other Europe,True,High Risk
15101,1,0,3.0,Retail,559.6,UK,False,Low Risk
15103,3,2,4.0,Retail,316.64,Other Europe,False,Low Risk
15104,4,4,1.6666666666666667,Retail,63.25,France,True,High Risk
15105,3,3,2.0,Wholesale,3038.83,UK,True,Critical Risk
15106,2,2,2.0,Retail,258.4,UK,True,High Risk
15107,3,3,2.6666666666666665,Corporate,3030.24,UK,False,Low Risk
15109,3,3,3.0,Retail,946.79,UK,False,Low Risk
15110,5,5,3.0,Retail,322.13,UK,False,Low Risk
15111,2,2,1.0,Retail,783.96,Germany,True,High Risk
15112,2,2,2.0,Retail,346.96,UK,True,High Risk
15113,2,2,2.0,Corporate,14338.03,UK,True,Critical Risk
15114,1,1,3.0,Corporate,11758.7,UK,False,Low Risk
15115,2,2,2.5,Corporate,9180.76,Germany,False,Low Risk
15116,2,2,2.0,Corporate,4137.1,UK,True,Critical Risk
15117,3,2,2.5,Retail,988.35,UK,False,Low Risk
15118,3,2,2.3333333333333335,Wholesale,2884.16,France,True,Critical Risk
15119,4,3,1.6666666666666667,Corporate,2194.98,UK,True,Critical Risk
15121,2,2,2.0,Corporate,3172.54,UK,True,Critical Risk
15123,3,3,3.0,Corporate,4165.0,UK,False,Low Risk
15125,2,2,1.5,Retail,1046.59,Other Europe,True,High Risk
15126,1,0,5.0,Retail,614.12,EIRE,False,Low Risk
15127,3,3,2.0,Retail,315.63,UK,True,High Risk
15128,2,2,,Retail,747.69,Netherlands,False,Low Risk
15129,3,3,,Retail,144.23,UK,False,Low Risk
15130,4,4,1.0,Retail,1006.55,Unknown,True,High Risk
15131,2,2,2.5,Wholesale,2884.16,EIRE,False,Low Risk
15132,1,1,3.0,Retail,206.69,UK,False,Low Risk
15133,3,3,2.6666666666666665,Wholesale,1764.81,UK,False,Low Risk
15134,2,2,1.0,Retail,253.18,France,True,High Risk
15135,4,3,3.3333333333333335,Retail,959.09,UK,False,Low Risk
15136,5,4,2.6666666666666665,Retail,648.94,UK,False,Low Risk
15137,2,2,3.0,Corporate,12367.68,Unknown,False,Low Risk
15138,2,2,3.0,Retail,736.23,UK,False,Low Risk
15139,4,3,1.0,Corporate,13671.35,UK,True,Critical Risk
15140,3,2,2.6666666666666665,Corporate,14228.32,Unknown,False,Low Risk
15141,1,1,1.0,Retail,65.27,UK,False,Low Risk
15142,2,2,3.0,Wholesale,3040.93,Germany,False,Low Risk
15143,4,4,2.6666666666666665,Retail,798.41,France,False,Low Risk
15145,2,2,2.5,Retail,519.22,UK,False,Low Risk
15147,2,2,1.0,Corporate,7721.57,Netherlands,True,Critical Risk
15149,1,1,4.0,Retail,599.55,Unknown,False,Low Risk
15150,1,1,2.0,Corporate,7691.16,UK,False,Low Risk
15151,4,4,1.6666666666666667,Retail,563.79,Other Europe,True,High Risk
15152,2,1,3.0,Retail,1066.24,Unknown,False,Low Risk
15153,4,4,3.0,Retail,365.4,UK,False,Low Risk
15154,1,1,3.0,Retail,609.41,UK,False,Low Risk
15155,4,2,4.0,Wholesale,972.11,UK,False,Low Risk
15156,2,2,2.5,Retail,486.03,UK,False,Low Risk
15157,2,2,,Retail,981.69,Unknown,False,Low Risk
15158,2,2,2.5,Retail,534.29,UK,False,Low Risk
15159,3,1,3.3333333333333335,Corporate,10676.4,UK,False,Low Risk
15160,2,1,3.0,Wholesale,4536.69,UK,False,Low Risk
15161,4,4,3.0,Retail,412.07,UK,False,Low Risk
15162,3,3,2.0,Wholesale,2949.17,EIRE,True,Critical Risk
15163,3,2,2.6666666666666665,Retail,928.16,Germany,False,Low Risk
15164,3,2,3.5,Corporate,8067.01,Germany,False,Low Risk
15165,2,2,3.0,Corporate,6861.2,UK,False,Low Risk
15166,3,3,1.5,Retail,731.45,Unknown,True,High Risk
15167,6,6,3.0,Retail,62.09,UK,False,Low Risk
15168,1,1,3.0,Retail,880.66,Netherlands,False,Low Risk
15169,7,6,2.3333333333333335,Corporate,12999.61,Netherlands,True,Critical Risk
15170,2,2,2.0,Retail,191.51,Germany,True,High Risk
15171,4,3,2.0,Wholesale,3442.29,EIRE,True,Critical Risk
15172,2,2,3.0,Retail,229.11,Unknown,False,Low Risk
15173,3,3,2.0,Retail,640.55,Germany,True,High Risk
15174,6,6,2.4,Retail,396.42,France,True,High Risk
15175,4,2,3.6666666666666665,Retail,614.12,UK,False,Low Risk
15176,4,3,2.0,Retail,492.19,EIRE,True,High Risk
15177,2,1,3.0,Corporate,10605.61,UK,False,Low Risk
15178,4,4,3.0,Retail,127.16,Unknown,False,Low Risk
15179,5,5,3.5,Retail,1028.16,France,False,Low Risk
15180,3,3,2.5,Retail,713.76,Germany,False,Low Risk
15181,2,2,1.5,Corporate,9110.08,France,True,Critical Risk
15182,3,2,3.0,Retail,903.73,Netherlands,False,Low Risk
15183,3,3,2.0,Retail,614.12,Germany,True,High Risk
15184,1,1,4.0,Corporate,3437.85,Unknown,False,Low Risk
15185,5,3,3.3333333333333335,Wholesale,2921.7,Germany,False,Low Risk
15186,2,2,2.0,Corporate,6447.72,UK,True,Critical Risk
15187,2,2,2.5,Retail,739.27,EIRE,False,Low Risk
15188,4,4,1.6666666666666667,Corporate,8644.48,Netherlands,True,Critical Risk
15190,2,2,3.0,Retail,798.45,UK,False,Low Risk
15191,1,1,3.0,Corporate,4496.3,UK,False,Low Risk
15192,2,2,2.0,Retail,972.12,UK,True,High Risk
15193,6,5,2.5,Retail,849.62,UK,False,Low Risk
15194,2,2,2.0,Retail,821.96,Germany,True,High Risk
15195,5,5,1.5,Corporate,2428.7,Germany,True,Critical Risk
15196,2,2,1.0,Retail,913.97,France,True,High Risk
15197,4,4,2.0,Retail,924.01,UK,True,High Risk
15198,1,1,1.0,Retail,293.51,UK,False,Low Risk
15199,3,3,1.5,Corporate,2273.48,UK,True,Critical Risk
15200,3,3,2.0,Corporate,6979.76,France,True,Critical Risk
15201,2,2,2.0,Retail,576.43,UK,True,High Risk
15202,1,1,1.0,Wholesale,3236.96,UK,False,Low Risk
15203,2,1,3.0,Corporate,7110.91,UK,False,Low Risk
15204,3,3,3.0,Corporate,4049.59,EIRE,False,Low Risk
15205,4,3,3.5,Retail,468.48,UK,False,Low Risk
15207,1,1,2.0,Retail,405.77,UK,False,Low Risk
15208,1,1,1.0,Corporate,8949.21,UK,False,Low Risk
15209,5,4,2.6,Retail,698.48,UK,False,Low Risk
15210,5,5,2.75,Wholesale,3117.09,France,False,Low Risk
15211,1,1,,Retail,327.15,Germany,False,Low Risk
15212,6,6,2.4,Corporate,12015.35,EIRE,True,Critical Risk
15213,4,4,2.0,Retail,432.89,Germany,True,High Risk
15214,6,6,1.75,Retail,368.58,UK,True,High Risk
15215,1,1,1.0,Corporate,12321.42,France,False,Low Risk
15216,4,3,1.6666666666666667,Corporate,13371.96,Germany,True,Critical Risk
15217,5,5,1.0,Corporate,5491.79,Germany,True,Critical Risk
15218,7,5,3.0,Wholesale,1036.14,EIRE,False,Low Risk
15220,1,1,2.0,Corporate,2832.57,UK,False,Low Risk
15221,2,2,,Retail,320.29,UK,False,Low Risk
15222,2,2,3.0,Retail,94.8,UK,False,Low Risk
15223,4,4,3.0,Retail,79.54,UK,False,Low Risk
15224,3,3,3.0,Retail,1173.88,UK,False,Low Risk
15226,1,1,,Corporate,10030.03,UK,False,Low Risk
15227,4,4,1.6666666666666667,Retail,528.59,Netherlands,True,High Risk
15228,2,0,4.0,Corporate,6633.26,EIRE,False,Low Risk
15229,3,3,2.0,Retail,579.82,EIRE,True,High Risk
15230,2,2,2.0,Retail,1001.23,UK,True,High Risk
15231,2,2,2.0,Retail,701.89,UK,True,High Risk
15232,3,3,3.5,Retail,878.5,Netherlands,False,Low Risk
15233,2,2,3.0,Retail,390.12,Unknown,False,Low Risk
15234,4,4,2.3333333333333335,Retail,185.1,EIRE,True,High Risk
15235,8,7,2.6666666666666665,Wholesale,2703.7,Germany,False,Low Risk
15236,6,4,3.0,Wholesale,2743.0,UK,False,Low Risk
15237,2,2,1.0,Corporate,6379.98,Germany,True,Critical Risk
15238,1,1,3.0,Corporate,14266.35,France,False,Low Risk
15239,2,2,2.5,Wholesale,2412.59,Germany,False,Low Risk
15240,4,4,2.0,Retail,148.94,UK,True,High Risk
15241,2,1,3.0,Retail,769.96,Germany,False,Low Risk
15242,1,1,3.0,Retail,410.16,UK,False,Low Risk
15243,2,1,3.0,Corporate,4734.84,UK,False,Low Risk
15244,1,1,3.0,Corporate,7791.73,UK,False,Low Risk
15245,2,2,2.5,Wholesale,1500.51,UK,False,Low Risk
15246,3,3,2.0,Retail,363.16,UK,True,High Risk
15247,2,2,1.0,Corporate,8067.01,UK,True,Critical Risk
15249,4,3,3.0,Retail,606.46,EIRE,False,Low Risk
15250,6,6,3.0,Wholesale,1487.19,Germany,False,Low Risk
15252,2,2,2.5,Corporate,9073.41,Other Europe,False,Low Risk
15254,4,4,3.3333333333333335,Retail,542.73,UK,False,Low Risk
15255,1,1,,Retail,391.88,UK,False,Low Risk
15258,5,5,1.5,Corporate,11797.66,UK,True,Critical Risk
15259,1,1,2.0,Corporate,6134.51,UK,False,Low Risk
15260,5,5,3.3333333333333335,Retail,889.75,EIRE,False,Low Risk
15261,3,2,3.3333333333333335,Retail,864.14,France,False,Low Risk
15262,1,0,5.0,Corporate,4374.13,UK,False,Low Risk
15263,2,1,4.0,Corporate,3121.24,Netherlands,False,Low Risk
15264,3,3,1.0,Corporate,8764.21,UK,True,Critical Risk
15265,3,3,3.0,Wholesale,826.79,EIRE,False,Low Risk
15266,4,1,3.25,Retail,789.21,UK,False,Low Risk
15267,6,6,2.4,Retail,709.52,France,True,High Risk
15269,1,1,3.0,Corporate,6094.13,UK,False,Low Risk
15270,1,0,5.0,Retail,616.9,UK,False,Low Risk
15271,1,1,3.0,Retail,741.1,Unknown,False,Low Risk
15272,5,5,2.25,Retail,1171.14,UK,True,High Risk
15273,2,2,2.5,Retail,133.4,UK,False,Low Risk
15274,2,2,2.0,Retail,302.19,UK,True,High Risk
15275,3,2,2.5,Retail,779.38,Netherlands,False,Low Risk
15276,5,5,2.25,Retail,344.42,Other Europe,True,High Risk
15277,3,3,1.5,Retail,813.36,Netherlands,True,High Risk
15278,2,2,3.0,Retail,614.12,Netherlands,False,Low Risk
15279,6,6,2.0,Retail,1167.62,UK,True,High Risk
15280,4,3,2.0,Corporate,2917.15,UK,True,Critical Risk
15281,2,1,3.5,Retail,241.85,UK,False,Low Risk
15282,1,1,2.0,Wholesale,3288.47,UK,False,Low Risk
15283,1,1,1.0,Retail,486.27,EIRE,False,Low Risk
15284,2,2,3.5,Retail,270.25,Unknown,False,Low Risk
15285,1,1,,Retail,681.27,UK,False,Low Risk
15286,4,4,2.5,Wholesale,3671.54,France,False,Low Risk
15287,1,1,2.0,Retail,501.83,UK,False,Low Risk
15288,4,4,2.5,Wholesale,4561.33,UK,False,Low Risk
15289,4,4,2.25,Corporate,12287.04,UK,True,Critical Risk
15290,2,2,3.0,Corporate,5347.23,UK,False,Low Risk
15291,4,4,4.0,Retail,1186.68,UK,False,Low Risk
15292,7,6,2.8333333333333335,Retail,214.54,EIRE,False,Low Risk
15293,1,1,3.0,Retail,576.59,UK,False,Low Risk
15294,1,1,,Retail,902.88,Netherlands,False,Low Risk
15295,2,1,3.0,Retail,1048.2,UK,False,Low Risk
15296,4,4,3.0,Wholesale,4718.04,Germany,False,Low Risk
15297,2,2,1.0,Wholesale,4110.1,EIRE,True,Critical Risk
15298,2,2,3.5,Retail,461.86,UK,False,Low Risk
15299,1,1,,Retail,518.91,UK,False,Low Risk
15300,4,3,3.25,Retail,798.88,Germany,False,Low Risk
15301,3,3,1.6666666666666667,Wholesale,1672.86,UK,True,High Risk
15302,6,4,3.5,Wholesale,1387.95,UK,False,Low Risk
15303,5,3,3.0,Retail,172.62,UK,False,Low Risk
15304,2,2,3.0,Retail,255.67,Unknown,False,Low Risk
15305,3,2,2.6666666666666665,Corporate,8935.24,UK,False,Low Risk
15306,2,0,3.5,Corporate,5570.66,EIRE,False,Low Risk
15307,5,4,3.0,Corporate,9178.89,France,False,Low Risk
15308,2,2,3.5,Corporate,8762.35,Germany,False,Low Risk
15309,4,3,2.0,Wholesale,2960.74,UK,True,Critical Risk
15310,3,2,3.0,Corporate,6218.59,Unknown,False,Low Risk
15311,2,2,3.5,Retail,604.45,Germany,False,Low Risk
15313,2,2,2.5,Retail,614.12,Germany,False,Low Risk
15314,6,6,2.3333333333333335,Retail,614.12,UK,True,High Risk
15315,3,3,,Retail,312.61,UK,False,Low Risk
15316,2,2,1.0,Corporate,12371.43,France,True,Critical Risk
15317,5,5,2.6,Wholesale,2977.96,France,False,Low Risk
15318,2,2,2.0,Wholesale,3934.27,UK,True,Critical Risk
15319,4,4,2.0,Corporate,12080.32,UK,True,Critical Risk
15320,2,1,3.5,Corporate,2564.16,UK,False,Low Risk
15321,2,0,4.0,Retail,780.14,UK,False,Low Risk
15322,2,2,3.0,Retail,301.92,UK,False,Low Risk
15323,2,2,4.0,Retail,300.23,UK,False,Low Risk
15324,2,1,4.0,Retail,257.18,UK,False,Low Risk
15325,3,3,3.0,Retail,295.57,UK,False,Low Risk
15326,2,1,2.5,Retail,806.88,EIRE,False,Low Risk
15327,1,1,2.0,Retail,392.12,UK,False,Low Risk
15328,1,1,2.0,Corporate,2317.08,UK,False,Low Risk
15329,3,3,2.0,Retail,875.08,UK,True,High Risk
15330,5,4,2.25,Corporate,8953.35,UK,True,Critical Risk
15331,4,3,1.3333333333333333,Retail,857.76,Germany,True,High Risk
15332,1,1,1.0,Wholesale,1192.78,UK,False,Low Risk
15334,3,3,1.6666666666666667,Retail,1104.66,Other Europe,True,High Risk
15335,1,1,2.0,Corporate,12974.72,France,False,Low Risk
15336,3,3,2.0,Retail,614.12,UK,True,High Risk
15337,2,2,2.0,Corporate,4712.47,Germany,True,Critical Risk
15339,4,4,2.0,Wholesale,4204.87,UK,True,Critical Risk
15340,6,5,3.25,Retail,713.48,Germany,False,Low Risk
15341,7,7,2.0,Retail,1108.04,UK,True,High Risk
15342,3,3,2.3333333333333335,Corporate,12568.07,France,True,Critical Risk
15343,3,2,4.0,Corporate,5713.15,France,False,Low Risk
15344,1,1,4.0,Corporate,3898.22,UK,False,Low Risk
15345,4,4,2.5,Retail,171.85,Germany,False,Low Risk
15346,2,2,1.5,Wholesale,1259.29,Germany,True,High Risk
15348,2,2,2.0,Corporate,9035.44,UK,True,Critical Risk
15350,4,4,2.5,Retail,85.85,Netherlands,False,Low Risk
15351,2,2,2.0,Corporate,8232.91,UK,True,Critical Risk
15352,1,1,2.0,Retail,199.87,UK,False,Low Risk
15353,2,2,,Wholesale,1517.93,EIRE,False,Low Risk
15354,3,2,3.0,Retail,112.69,UK,False,Low Risk
15355,5,4,2.8,Retail,856.31,UK,False,Low Risk
15357,1,1,4.0,Wholesale,969.4,Netherlands,False,Low Risk
15358,1,1,,Retail,214.99,Other Europe,False,Low Risk
15360,2,2,2.5,Wholesale,4744.26,UK,False,Low Risk
15361,3,3,1.5,Wholesale,4275.84,UK,True,Critical Risk
15362,2,2,2.5,Retail,614.12,UK,False,Low Risk
15363,2,2,1.5,Retail,973.05,Germany,True,High Risk
15364,4,2,3.5,Retail,360.47,France,False,Low Risk
15365,1,1,1.0,Retail,497.59,France,False,Low Risk
15366,3,3,2.5,Retail,113.37,UK,False,Low Risk
15367,5,4,3.3333333333333335,Retail,713.68,Netherlands,False,Low Risk
15368,1,1,4.0,Retail,938.4,Netherlands,False,Low Risk
15369,4,4,3.0,Corporate,7753.51,UK,False,Low Risk
15370,1,1,,Wholesale,2071.09,Unknown,False,Low Risk
15371,2,2,2.0,Retail,900.52,UK,True,High Risk
15372,1,1,3.0,Retail,364.5,Germany,False,Low Risk
15373,1,1,2.0,Retail,268.42,UK,False,Low Risk
15374,2,2,1.5,Corporate,10754.46,Germany,True,Critical Risk
15375,1,1,1.0,Retail,240.32,France,False,Low Risk
15376,8,8,1.5,Retail,646.78,UK,True,High Risk
15377,1,1,,Wholesale,2826.18,Other Europe,False,Low Risk
15378,1,1,3.0,Retail,94.62,UK,False,Low Risk
15379,1,1,,Corporate,6495.77,UK,False,Low Risk
15380,4,3,2.5,Retail,614.12,Netherlands,False,Low Risk
15381,6,6,2.6666666666666665,Corporate,9567.88,Unknown,False,Low Risk
15382,3,3,2.5,Corporate,3234.55,UK,False,Low Risk
15383,5,5,2.0,Corporate,7283.41,Other Europe,True,Critical Risk
15384,8,8,2.4285714285714284,Wholesale,1208.98,EIRE,True,High Risk
15385,1,1,3.0,Wholesale,1437.32,UK,False,Low Risk
15386,3,3,2.3333333333333335,Corporate,2940.53,Unknown,True,Critical Risk
15387,3,3,2.3333333333333335,Corporate,13694.96,Germany,True,Critical Risk
15388,3,3,2.0,Corporate,11954.92,UK,True,Critical Risk
15390,1,0,,Corporate,6344.8,France,False,Low Risk
15391,3,3,1.5,Retail,93.16,UK,True,High Risk
15392,3,3,2.3333333333333335,Retail,830.46,UK,True,High Risk
15393,5,5,2.75,Wholesale,4666.9,Other Europe,False,Low Risk
15394,2,2,2.5,Retail,50.26,Other Europe,False,Low Risk
15395,4,4,1.6666666666666667,Wholesale,3415.51,UK,True,Critical Risk
15396,2,2,3.5,Retail,1108.89,EIRE,False,Low Risk
15397,1,1,1.0,Wholesale,1752.72,UK,False,Low Risk
15399,3,3,2.6666666666666665,Corporate,14055.76,UK,False,Low Risk
15400,5,3,2.0,Retail,361.29,UK,True,High Risk
15401,4,4,2.3333333333333335,Retail,79.71,UK,True,High Risk
15402,1,0,,Corporate,9314.52,France,False,Low Risk
15403,2,2,1.0,Retail,1007.5,UK,True,High Risk
15404,4,4,2.25,Retail,773.24,EIRE,True,High Risk
15406,1,1,1.0,Corporate,11364.85,UK,False,Low Risk
15407,4,4,3.0,Corporate,7735.99,UK,False,Low Risk
15408,2,2,1.5,Retail,780.43,UK,True,High Risk
15409,1,1,,Retail,382.31,UK,False,Low Risk
15410,1,1,2.0,Retail,845.72,Netherlands,False,Low Risk
15411,3,3,2.0,Retail,328.22,Other Europe,True,High Risk
15412,2,1,1.0,Wholesale,3696.75,UK,False,Low Risk
15413,3,3,2.0,Retail,463.09,UK,True,High Risk
15414,1,0,5.0,Retail,520.64,UK,False,Low Risk
15415,1,1,,Wholesale,4468.93,France,False,Low Risk
15416,4,4,1.0,Retail,596.37,EIRE,True,High Risk
15417,1,1,,Retail,1147.01,UK,False,Low Risk
15418,1,1,3.0,Corporate,5160.62,UK,False,Low Risk
15419,3,3,2.0,Corporate,8067.01,UK,True,Critical Risk
15421,2,1,4.0,Corporate,8256.61,France,False,Low Risk
15422,2,1,,Corporate,5673.15,France,False,Low Risk
15423,2,2,1.0,Retail,791.92,UK,True,High Risk
15424,2,2,2.5,Retail,614.12,France,False,Low Risk
15425,5,5,2.0,Retail,456.49,UK,True,High Risk
15426,7,7,3.0,Corporate,5721.64,France,False,Low Risk
15427,4,3,2.5,Corporate,6681.85,UK,False,Low Risk
15429,1,1,2.0,Retail,199.16,Unknown,False,Low Risk
15430,2,2,3.0,Wholesale,1158.72,Netherlands,False,Low Risk
15431,4,4,3.0,Retail,1117.78,UK,False,Low Risk
15432,2,1,2.5,Retail,598.68,UK,False,Low Risk
15433,4,4,2.6666666666666665,Retail,1168.06,UK,False,Low Risk
15434,7,7,2.5,Wholesale,2686.13,UK,False,Low Risk
15435,5,4,3.0,Retail,949.76,Netherlands,False,Low Risk
15437,1,1,4.0,Corporate,14739.42,UK,False,Low Risk
15438,2,2,3.0,Retail,379.66,France,False,Low Risk
15439,5,4,3.0,Retail,614.12,France,False,Low Risk
15440,1,1,3.0,Wholesale,1529.0,Unknown,False,Low Risk
15441,1,1,3.0,Corporate,9719.15,UK,False,Low Risk
15442,2,1,,Corporate,4010.9,UK,False,Low Risk
15443,2,2,2.0,Retail,386.09,EIRE,True,High Risk
15444,1,1,3.0,Retail,420.69,Germany,False,Low Risk
15445,2,1,,Retail,489.72,UK,False,Low Risk
15446,1,1,2.0,Corporate,6311.02,France,False,Low Risk
15448,3,2,4.0,Retail,1074.81,UK,False,Low Risk
15449,4,4,3.0,Corporate,7174.71,UK,False,Low Risk
15450,3,3,2.0,Retail,197.03,UK,True,High Risk
15451,3,3,3.0,Retail,858.77,Other Europe,False,Low Risk
15452,4,4,2.5,Retail,927.79,EIRE,False,Low Risk
15453,2,2,3.0,Corporate,9620.37,UK,False,Low Risk
15454,2,2,2.5,Retail,1054.73,UK,False,Low Risk
15455,4,4,3.0,Retail,968.22,UK,False,Low Risk
15456,5,5,2.0,Wholesale,1649.63,UK,True,High Risk
15457,3,3,2.0,Wholesale,3260.58,France,True,Critical Risk
15458,3,3,1.0,Retail,993.85,Germany,True,High Risk
15459,4,4,1.5,Retail,668.35,UK,True,High Risk
15460,5,4,3.0,Corporate,11889.87,Netherlands,False,Low Risk
